case_id,stain,slice_idx,patch_idx,patch_attn_weight,slice_attn_weight,stain_attn_weight,effective_weight,true_label,pred_label
84,sox10,0,46,0.018813936039805412,1.0,0.20779459178447723,0.00390943415925063,1,0
84,h&e,4,71,0.029251256957650185,0.24234409630298615,0.5566623210906982,0.003946106512554029,1,0
84,sox10,0,128,0.01924923248589039,1.0,0.20779459178447723,0.003999886406570091,1,0
84,h&e,4,105,0.030173949897289276,0.24234409630298615,0.5566623210906982,0.004070581321396225,1,0
84,melan,0,87,0.017374299466609955,1.0,0.2355431318283081,0.004092396909688212,1,0
84,melan,0,139,0.01760351099073887,1.0,0.2355431318283081,0.004146386109932676,1,0
84,h&e,3,74,0.032471176236867905,0.2320205718278885,0.5566623210906982,0.004193883282824326,1,0
84,melan,0,5,0.018127748742699623,1.0,0.2355431318283081,0.004269866711852144,1,0
84,h&e,2,35,0.06679894030094147,0.1149182915687561,0.5566623210906982,0.004273173829413021,1,0
84,h&e,3,55,0.033301226794719696,0.2320205718278885,0.5566623210906982,0.004301090214075592,1,0
84,h&e,4,66,0.03202412277460098,0.24234409630298615,0.5566623210906982,0.0043201767234359,1,0
84,h&e,3,87,0.03410249203443527,0.2320205718278885,0.5566623210906982,0.004404579316824385,1,0
84,melan,0,56,0.018789323046803474,1.0,0.2355431318283081,0.0044256959953778985,1,0
84,melan,0,164,0.0189681239426136,1.0,0.2355431318283081,0.004467811318350723,1,0
84,melan,0,151,0.018981808796525,1.0,0.2355431318283081,0.004471034691699627,1,0
84,h&e,2,25,0.07103390246629715,0.1149182915687561,0.5566623210906982,0.004544087251273055,1,0
84,sox10,0,136,0.021924816071987152,1.0,0.20779459178447723,0.004555858205628316,1,0
84,h&e,0,58,0.03422121703624725,0.24535569548606873,0.5566623210906982,0.004673943094778975,1,0
84,sox10,0,116,0.022501442581415176,1.0,0.20779459178447723,0.00467567807576702,1,0
84,h&e,0,79,0.03425949811935425,0.24535569548606873,0.5566623210906982,0.004679171535481685,1,0
84,h&e,0,32,0.03466613218188286,0.24535569548606873,0.5566623210906982,0.0047347097259161286,1,0
84,sox10,0,89,0.023098303005099297,1.0,0.20779459178447723,0.004799702443858772,1,0
84,h&e,3,102,0.03750672563910484,0.2320205718278885,0.5566623210906982,0.004844260291153931,1,0
84,sox10,0,6,0.02334575727581978,1.0,0.20779459178447723,0.00485112210302846,1,0
84,sox10,0,67,0.02370563894510269,1.0,0.20779459178447723,0.004925903567587819,1,0
84,sox10,0,29,0.023860374465584755,1.0,0.20779459178447723,0.004958056771900948,1,0
84,h&e,0,59,0.0363813154399395,0.24535569548606873,0.5566623210906982,0.0049689699200168545,1,0
84,melan,0,31,0.021132081747055054,1.0,0.2355431318283081,0.004977516716753172,1,0
84,melan,0,129,0.02132154442369938,1.0,0.2355431318283081,0.00502214334897455,1,0
84,h&e,0,15,0.036893706768751144,0.24535569548606873,0.5566623210906982,0.0050389524665343305,1,0
84,melan,0,54,0.02154770866036415,1.0,0.2355431318283081,0.0050754147815861295,1,0
84,h&e,0,71,0.03740193322300911,0.24535569548606873,0.5566623210906982,0.005108366173356825,1,0
84,h&e,3,28,0.039551783353090286,0.2320205718278885,0.5566623210906982,0.00510839403538696,1,0
84,sox10,0,53,0.024754848331212997,1.0,0.20779459178447723,0.005143923603671052,1,0
84,sox10,0,126,0.025413749739527702,1.0,0.20779459178447723,0.0052808397528380235,1,0
84,melan,0,138,0.022497054189443588,1.0,0.2355431318283081,0.005299026600692702,1,0
84,melan,0,100,0.022497054189443588,1.0,0.2355431318283081,0.005299026600692702,1,0
84,h&e,4,4,0.03929031267762184,0.24234409630298615,0.5566623210906982,0.005300413550156809,1,0
84,melan,0,118,0.022519437596201897,1.0,0.2355431318283081,0.005304298858421541,1,0
84,melan,0,168,0.023400407284498215,1.0,0.2355431318283081,0.005511805217848664,1,0
84,melan,0,58,0.02379804663360119,1.0,0.2355431318283081,0.005605466435474549,1,0
84,melan,0,96,0.024367937818169594,1.0,0.2355431318283081,0.005739700389889135,1,0
84,melan,0,163,0.025297796353697777,1.0,0.2355431318283081,0.0059587221815047275,1,0
84,h&e,3,58,0.04626155272126198,0.2320205718278885,0.5566623210906982,0.005975008456112248,1,0
84,h&e,0,90,0.044704802334308624,0.24535569548606873,0.5566623210906982,0.006105794015232788,1,0
84,melan,0,161,0.027684057131409645,1.0,0.2355431318283081,0.006520789518446035,1,0
84,h&e,0,20,0.049653343856334686,0.24535569548606873,0.5566623210906982,0.006781667157079327,1,0
84,h&e,3,81,0.0530824214220047,0.2320205718278885,0.5566623210906982,0.006855972145561394,1,0
84,melan,0,7,0.03246581181883812,1.0,0.2355431318283081,0.0076470989931576305,1,0
84,melan,0,143,0.033503349870443344,1.0,0.2355431318283081,0.007891483955223766,1,0
38,melan,2,28,0.014201493002474308,0.44986894726753235,0.8443679213523865,0.005394506816288222,1,1
38,melan,0,58,0.03749484568834305,0.1734064817428589,0.8443679213523865,0.005489952956693099,1,1
38,melan,2,10,0.014593193307518959,0.44986894726753235,0.8443679213523865,0.005543296099579592,1,1
38,melan,2,33,0.01513497345149517,0.44986894726753235,0.8443679213523865,0.005749093946263745,1,1
38,melan,2,40,0.015150011517107487,0.44986894726753235,0.8443679213523865,0.005754806229291684,1,1
38,melan,2,17,0.015168414451181889,0.44986894726753235,0.8443679213523865,0.005761796674119335,1,1
38,melan,2,1,0.015335923060774803,0.44986894726753235,0.8443679213523865,0.005825425641586241,1,1
38,melan,0,33,0.03998598828911781,0.1734064817428589,0.8443679213523865,0.005854703242648254,1,1
38,melan,0,0,0.041799772530794144,0.1734064817428589,0.8443679213523865,0.0061202754827145755,1,1
38,melan,4,11,0.026776958256959915,0.2734348773956299,0.8443679213523865,0.0061822544572718244,1,1
38,melan,2,3,0.01649753749370575,0.44986894726753235,0.8443679213523865,0.00626667058500543,1,1
38,melan,2,7,0.017590761184692383,0.44986894726753235,0.8443679213523865,0.0066819369694431545,1,1
38,melan,2,30,0.017614442855119705,0.44986894726753235,0.8443679213523865,0.006690932568181895,1,1
38,melan,2,44,0.017694471403956413,0.44986894726753235,0.8443679213523865,0.006721331805228455,1,1
38,melan,2,46,0.018605904653668404,0.44986894726753235,0.8443679213523865,0.007067544198341377,1,1
38,melan,0,13,0.049186233431100845,0.1734064817428589,0.8443679213523865,0.007201792745012416,1,1
38,melan,2,12,0.01962038315832615,0.44986894726753235,0.8443679213523865,0.007452898837279735,1,1
38,melan,2,45,0.02019358240067959,0.44986894726753235,0.8443679213523865,0.007670631382683808,1,1
38,melan,2,25,0.020252272486686707,0.44986894726753235,0.8443679213523865,0.007692925099897821,1,1
38,melan,2,0,0.021724900230765343,0.44986894726753235,0.8443679213523865,0.008252309975974108,1,1
38,melan,2,26,0.021781262010335922,0.44986894726753235,0.8443679213523865,0.00827371927456114,1,1
38,melan,2,13,0.02272447571158409,0.44986894726753235,0.8443679213523865,0.00863200362816489,1,1
38,melan,2,5,0.022895433008670807,0.44986894726753235,0.8443679213523865,0.00869694259650208,1,1
38,melan,3,15,0.17958544194698334,0.05855342000722885,0.8443679213523865,0.008878817306002026,1,1
38,melan,2,24,0.023815011605620384,0.44986894726753235,0.8443679213523865,0.009046249039739631,1,1
38,melan,4,5,0.03963499516248703,0.2734348773956299,0.8443679213523865,0.009150913376934553,1,1
38,melan,2,8,0.024563396349549294,0.44986894726753235,0.8443679213523865,0.00933052665770749,1,1
38,melan,4,7,0.042496874928474426,0.2734348773956299,0.8443679213523865,0.009811663144315351,1,1
38,melan,2,36,0.025913774967193604,0.44986894726753235,0.8443679213523865,0.009843474603123011,1,1
38,melan,2,14,0.026960259303450584,0.44986894726753235,0.8443679213523865,0.010240986814275287,1,1
38,melan,2,11,0.02698463760316372,0.44986894726753235,0.8443679213523865,0.010250247031067219,1,1
38,melan,2,20,0.027036715298891068,0.44986894726753235,0.8443679213523865,0.010270028999380608,1,1
38,melan,2,47,0.027581511065363884,0.44986894726753235,0.8443679213523865,0.010476972345070426,1,1
38,melan,2,50,0.028636101633310318,0.44986894726753235,0.8443679213523865,0.010877563748114397,1,1
38,melan,3,7,0.23496875166893005,0.05855342000722885,0.8443679213523865,0.01161700300464045,1,1
38,melan,2,27,0.031057557091116905,0.44986894726753235,0.8443679213523865,0.011797365487987809,1,1
