case_id,stain,slice_idx,patch_idx,patch_attn_weight,slice_attn_weight,stain_attn_weight,effective_weight,true_label,pred_label
84,h&e,4,88,0.02627074159681797,0.24337051808834076,0.45473653078079224,0.0029073689200326265,1,1
84,h&e,0,53,0.025440877303481102,0.2518804371356964,0.45473653078079224,0.0029139786534445413,1,1
84,h&e,2,79,0.05942912772297859,0.10937929153442383,0.45473653078079224,0.0029559310953646122,1,1
84,h&e,4,11,0.026947135105729103,0.24337051808834076,0.45473653078079224,0.0029822250278540453,1,1
84,h&e,0,12,0.026036815717816353,0.2518804371356964,0.45473653078079224,0.002982236984217706,1,1
84,h&e,0,16,0.02621336095035076,0.2518804371356964,0.45473653078079224,0.00300245834029894,1,1
84,h&e,4,114,0.02735012024641037,0.24337051808834076,0.45473653078079224,0.0030268231778123856,1,1
84,h&e,4,3,0.027392055839300156,0.24337051808834076,0.45473653078079224,0.0030314641674457224,1,1
84,h&e,4,81,0.027573347091674805,0.24337051808834076,0.45473653078079224,0.0030515275733714875,1,1
84,h&e,0,4,0.02668837085366249,0.2518804371356964,0.45473653078079224,0.003056865611790153,1,1
84,h&e,4,1,0.02770400233566761,0.24337051808834076,0.45473653078079224,0.0030659871193353507,1,1
84,h&e,0,8,0.02684399113059044,0.2518804371356964,0.45473653078079224,0.0030746902394396527,1,1
84,h&e,1,66,0.03262696415185928,0.2077176421880722,0.45473653078079224,0.0030818386271916657,1,1
84,h&e,4,118,0.028201760724186897,0.24337051808834076,0.45473653078079224,0.003121073773936749,1,1
84,h&e,4,103,0.028647445142269135,0.24337051808834076,0.45473653078079224,0.0031703974300847765,1,1
84,h&e,1,201,0.03359783813357353,0.2077176421880722,0.45473653078079224,0.003173544276698497,1,1
84,h&e,1,136,0.03377280384302139,0.2077176421880722,0.45473653078079224,0.0031900709777210215,1,1
84,h&e,4,86,0.029394419863820076,0.24337051808834076,0.45473653078079224,0.0032530647229544333,1,1
84,h&e,1,174,0.03475716710090637,0.2077176421880722,0.45473653078079224,0.0032830507810891287,1,1
84,h&e,1,175,0.03519979119300842,0.2077176421880722,0.45473653078079224,0.00332485963642782,1,1
84,h&e,3,64,0.03942999616265297,0.18765215575695038,0.45473653078079224,0.0033646518791760906,1,1
84,h&e,3,67,0.03965064883232117,0.18765215575695038,0.45473653078079224,0.0033834806768402283,1,1
84,h&e,1,96,0.036741744726896286,0.2077176421880722,0.45473653078079224,0.003470507632973018,1,1
84,h&e,3,90,0.04233169183135033,0.18765215575695038,0.45473653078079224,0.0036122602163467426,1,1
84,h&e,2,15,0.07511019706726074,0.10937929153442383,0.45473653078079224,0.003735888033305838,1,1
84,h&e,1,36,0.04060054197907448,0.2077176421880722,0.45473653078079224,0.0038349972732261745,1,1
84,h&e,1,165,0.04096188396215439,0.2077176421880722,0.45473653078079224,0.0038691284806501493,1,1
84,h&e,3,16,0.04679519310593605,0.18765215575695038,0.45473653078079224,0.003993141002875058,1,1
84,h&e,3,36,0.04725935310125351,0.18765215575695038,0.45473653078079224,0.004032748838342272,1,1
84,h&e,1,209,0.0442529059946537,0.2077176421880722,0.45473653078079224,0.004179987890538496,1,1
84,h&e,3,21,0.05106154829263687,0.18765215575695038,0.45473653078079224,0.004357198862199986,1,1
84,h&e,1,205,0.04734138771891594,0.2077176421880722,0.45473653078079224,0.004471715991041664,1,1
84,h&e,3,0,0.053850207477808,0.18765215575695038,0.45473653078079224,0.00459516153734361,1,1
84,h&e,1,230,0.048987168818712234,0.2077176421880722,0.45473653078079224,0.004627171207213383,1,1
84,h&e,1,97,0.050060514360666275,0.2077176421880722,0.45473653078079224,0.0047285559923905054,1,1
84,h&e,3,102,0.06098426505923271,0.18765215575695038,0.45473653078079224,0.005203927009916155,1,1
84,h&e,1,114,0.056202564388513565,0.2077176421880722,0.45473653078079224,0.005308714383402952,1,1
84,h&e,1,40,0.057562727481126785,0.2077176421880722,0.45473653078079224,0.005437191036596473,1,1
84,h&e,3,38,0.06707511842250824,0.18765215575695038,0.45473653078079224,0.005723673477300852,1,1
84,h&e,3,35,0.06910910457372665,0.18765215575695038,0.45473653078079224,0.0058972381740277895,1,1
84,h&e,3,95,0.07324297726154327,0.18765215575695038,0.45473653078079224,0.006249990998297937,1,1
84,h&e,3,55,0.07398026436567307,0.18765215575695038,0.45473653078079224,0.006312905395503795,1,1
84,h&e,2,91,0.1388927400112152,0.10937929153442383,0.45473653078079224,0.006908352601662021,1,1
84,h&e,2,136,0.15064102411270142,0.10937929153442383,0.45473653078079224,0.007492697679964985,1,1
84,melan,0,129,0.017075739800930023,1.0,0.5006870031356812,0.008549600987252326,1,1
84,h&e,2,54,0.2561028003692627,0.10937929153442383,0.45473653078079224,0.012738235613186571,1,1
84,melan,0,35,0.027378365397453308,1.0,0.5006870031356812,0.013707991721604529,1,1
84,melan,0,64,0.030113164335489273,1.0,0.5006870031356812,0.0150772700060684,1,1
84,melan,0,161,0.03602360188961029,1.0,0.5006870031356812,0.018036549272261837,1,1
84,melan,0,34,0.2563556134700775,1.0,0.5006870031356812,0.12835392384534217,1,1
84,melan,0,164,0.5755043029785156,1.0,0.5006870031356812,0.28814752475000205,1,1
38,melan,2,52,0.023856624960899353,0.3941459059715271,0.45519956946372986,0.004280237481562692,1,1
38,melan,2,22,0.023873480036854744,0.3941459059715271,0.45519956946372986,0.00428326153580243,1,1
38,melan,2,31,0.023896396160125732,0.3941459059715271,0.45519956946372986,0.004287373033129372,1,1
38,melan,2,32,0.024080831557512283,0.3941459059715271,0.45519956946372986,0.004320463518565376,1,1
38,h&e,2,38,0.04506176337599754,0.25959137082099915,0.3763640224933624,0.004402572698193969,1,1
38,sox10,3,21,0.049999482929706573,0.5250635743141174,0.16843633353710175,0.004421943436983057,1,1
38,melan,2,2,0.02481270395219326,0.3941459059715271,0.45519956946372986,0.0044517724384385265,1,1
38,melan,2,53,0.024850251153111458,0.3941459059715271,0.45519956946372986,0.004458508971244874,1,1
38,h&e,3,225,0.08073216676712036,0.1491979956626892,0.3763640224933624,0.004533333806784621,1,1
38,melan,2,3,0.025485439226031303,0.3941459059715271,0.45519956946372986,0.004572471269013696,1,1
38,melan,0,46,0.05794358253479004,0.17842769622802734,0.45519956946372986,0.004706189970796966,1,1
38,h&e,4,11,0.051227983087301254,0.24610170722007751,0.3763640224933624,0.004744931918436109,1,1
38,melan,2,47,0.026584412902593613,0.3941459059715271,0.45519956946372986,0.004769643682520733,1,1
38,melan,2,14,0.026599489152431488,0.3941459059715271,0.45519956946372986,0.004772348588589518,1,1
38,melan,2,21,0.026702437549829483,0.3941459059715271,0.45519956946372986,0.004790819080116795,1,1
38,h&e,3,112,0.08640263229608536,0.1491979956626892,0.3763640224933624,0.0048517460842206475,1,1
38,melan,2,41,0.02720167487859726,0.3941459059715271,0.45519956946372986,0.004880389768774111,1,1
38,melan,2,12,0.02735007554292679,0.3941459059715271,0.45519956946372986,0.004907015080895718,1,1
38,h&e,4,2,0.053643450140953064,0.24610170722007751,0.3763640224933624,0.004968661724492916,1,1
38,melan,2,7,0.02805584855377674,0.3941459059715271,0.45519956946372986,0.005033641378599877,1,1
38,melan,2,37,0.02810882218182087,0.3941459059715271,0.45519956946372986,0.005043145644549501,1,1
38,melan,0,26,0.0628494918346405,0.17842769622802734,0.45519956946372986,0.005104648956841424,1,1
38,melan,2,26,0.028580104932188988,0.3941459059715271,0.45519956946372986,0.005127700861217649,1,1
38,melan,4,0,0.06887955963611603,0.16448330879211426,0.45519956946372986,0.005157200763875353,1,1
38,melan,2,45,0.028767284005880356,0.3941459059715271,0.45519956946372986,0.005161283603466021,1,1
38,h&e,4,15,0.05658651888370514,0.24610170722007751,0.3763640224933624,0.0052412600189023955,1,1
38,melan,2,44,0.029921771958470345,0.3941459059715271,0.45519956946372986,0.005368416113399311,1,1
38,sox10,2,21,0.07793837785720825,0.4113149046897888,0.16843633353710175,0.0053996000039300465,1,1
38,melan,2,40,0.03042738139629364,0.3941459059715271,0.45519956946372986,0.0054591300543004265,1,1
38,melan,0,27,0.06771048158407211,0.17842769622802734,0.45519956946372986,0.0054994595675451445,1,1
38,melan,4,4,0.07349970191717148,0.16448330879211426,0.45519956946372986,0.005503123435665762,1,1
38,melan,4,1,0.07368835806846619,0.16448330879211426,0.45519956946372986,0.005517248636998447,1,1
38,melan,2,9,0.030780985951423645,0.3941459059715271,0.45519956946372986,0.00552257203207387,1,1
38,h&e,4,22,0.059665050357580185,0.24610170722007751,0.3763640224933624,0.005526405390083734,1,1
38,sox10,3,11,0.0635271668434143,0.5250635743141174,0.16843633353710175,0.005618328871286432,1,1
38,melan,2,4,0.03180570900440216,0.3941459059715271,0.45519956946372986,0.00570642276648281,1,1
38,h&e,2,40,0.060056883841753006,0.25959137082099915,0.3763640224933624,0.005867608751439705,1,1
38,h&e,2,21,0.06011209264397621,0.25959137082099915,0.3763640224933624,0.005873002698483893,1,1
38,h&e,2,44,0.06461996585130692,0.25959137082099915,0.3763640224933624,0.00631342575392263,1,1
38,h&e,3,184,0.11364980787038803,0.1491979956626892,0.3763640224933624,0.006381750134857481,1,1
38,h&e,2,27,0.06572352349758148,0.25959137082099915,0.3763640224933624,0.006421244276776077,1,1
38,h&e,2,1,0.06603281199932098,0.25959137082099915,0.3763640224933624,0.00645146202707275,1,1
38,melan,0,49,0.08046188205480576,0.17842769622802734,0.45519956946372986,0.006535130997991326,1,1
38,sox10,3,28,0.07444050908088684,0.5250635743141174,0.16843633353710175,0.006583502494189433,1,1
